assets_scanner,1.0.1,Y,4.217873811721802,Y,2.6175975799560547,N,Y
automock,1.0.1,Y,0.4309194087982178,Y,0.3328359127044678,N,Y
bitcoins,1.0.3,Y,0.8585591316223145,Y,0.25687456130981445,N,Y
blocify,0.1.0,Y,0.5928263664245605,Y,0.2946345806121826,N,N
bot_io,0.26.4+1,N,0.13410282135009766,Y,0.8930702209472656,N,N
bot_test,0.2.0+1,N,0.13587450981140137,Y,0.6095569133758545,N,N
bot_web,0.22.0+1,N,0.1327829360961914,Y,0.34387826919555664,N,N
brotli,0.2.2,Y,0.11543107032775879,Y,0.10686540603637695,N,Y
btc_address_validate,0.1.1,Y,1.5914700031280518,Y,0.7199225425720215,N,Y
cassowary,0.3.1,Y,0.11360597610473633,Y,0.1108086109161377,N,Y
client_server_lan,1.1.0,Y,3.0919692516326904,Y,1.371781826019287,N,N
cli_dialog,0.2.0,Y,0.11782026290893555,Y,0.15456700325012207,N,Y
connectars,1.2.6,Y,1.8406507968902588,Y,0.9418432712554932,N,Y
country_io,1.0.0,Y,0.12071752548217773,Y,0.1298508644104004,N,Y
cupertino_ffi,0.3.0,Y,0.6007530689239502,Y,0.07782292366027832,N,N
cupertino_ffi_generated,0.3.0,Y,0.6317496299743652,Y,0.09083294868469238,N,N
customers_microservice_dart,1.0.1,Y,8.082739353179932,Y,4.59152626991272,N,N
dart2_fix,1.0.6,Y,4.712401390075684,Y,3.4412567615509033,N,N
dartemis,0.8.0,Y,0.45161008834838867,Y,0.3975527286529541,N,Y
dartemis_builder,0.1.0,Y,5.1298253536224365,Y,3.2209718227386475,N,Y
dartex,0.1.15,Y,0.6292469501495361,Y,0.49644899368286133,N,Y
dartion,0.0.7,Y,2.4079294204711914,Y,1.3894731998443604,N,Y
dartis,0.5.0,Y,0.4714362621307373,Y,0.2984013557434082,N,Y
ms_datetime_extensions,0.3.0,Y,1.8472046852111816,Y,0.9491457939147949,N,Y
multiline,1.0.1+1,Y,0.11667060852050781,Y,0.12604379653930664,N,Y
mutable_copy,0.2.5,Y,0.11705493927001953,Y,0.09676790237426758,N,Y
mutable_copy_generator,0.2.6,Y,4.704469919204712,Y,2.953862428665161,N,Y
nanodart,1.0.0,Y,1.6075489521026611,Y,0.8114931583404541,N,Y
ng_admin,0.0.1+10,Y,6.978685140609741,Y,7.071031093597412,N,N
nock,1.0.2,Y,7.509686231613159,Y,5.320725917816162,N,N
numerus,1.0.2,Y,0.1123194694519043,Y,0.35974907875061035,N,Y
oauth1_client,1.0.0,Y,2.13865327835083,Y,1.1034786701202393,N,Y
oauth2,1.6.0,Y,2.2111775875091553,Y,1.2934529781341553,N,Y
over_react_test,2.9.3,Y,11.1341712474823,Y,9.593745946884155,N,N
packhorse,0.6.1,Y,1.0373659133911133,Y,0.5851483345031738,N,Y
pana,0.13.8,Y,7.154703140258789,Y,3.73511004447937,N,N
paperplane,0.6.3,Y,2.1672229766845703,Y,1.2761597633361816,N,Y
pascaldart,0.1.6,Y,2.7867934703826904,Y,1.8537828922271729,N,Y
phoenix_socket,0.3.0+1,Y,2.8424530029296875,Y,1.708540678024292,N,N
pip_services3_components,1.0.5,Y,2.4934017658233643,Y,1.33787202835083,N,Y
pip_services3_grpc,1.0.0,Y,7.014983892440796,Y,4.084074974060059,N,N
fluent_query_builder,1.1.9,Y,2.746009111404419,Y,1.472991704940796,N,Y
flutter_asset_generator,0.4.6,Y,1.7652664184570312,Y,1.0656728744506836,N,Y
flutter_data,0.3.11,Y,6.614339590072632,Y,4.81333327293396,N,N
flutter_launcher_icons,0.7.5,Y,2.5957579612731934,Y,2.0592129230499268,N,Y
flutter_plugin_tools,0.0.36+3,Y,8.960514307022095,Y,7.8571906089782715,N,N
flutter_splash_countdown,0.0.0+2,Y,2.763765811920166,Y,2.0077316761016846,N,Y
fresh,0.0.2,Y,1.7691357135772705,Y,0.9967095851898193,N,Y
fsm,0.0.5,Y,1.3734045028686523,Y,0.9093234539031982,N,Y
gcloud,0.7.0,Y,2.4830121994018555,Y,1.3682613372802734,N,Y
get_it,4.0.2,Y,0.7560429573059082,Y,0.5120692253112793,N,Y
github_hook,0.2.2+1,N,0.14690876007080078,Y,1.5186045169830322,N,N
grpc_bchrpc,0.0.4,Y,3.079984426498413,Y,1.7303104400634766,N,Y
gsheets,0.2.3,Y,2.5655038356781006,N,0.5522027015686035,Y,N
guard,1.0.4,Y,0.13080048561096191,Y,0.10761165618896484,N,Y
happypass,2.0.3,Y,0.11668634414672852,Y,0.15645551681518555,N,Y
happypass_builder,1.0.2,Y,4.164995908737183,Y,2.601771593093872,N,Y
hop_git,0.1.0+1,N,0.13469719886779785,Y,1.7515640258789062,N,N
hop_unittest,0.1.0+4,N,0.13981389999389648,Y,1.6560344696044922,N,N
signalr_core,1.0.4,Y,3.510479211807251,Y,2.045391798019409,N,Y
slp_mdm,0.1.0,Y,0.7155652046203613,Y,0.37752532958984375,N,Y
spotify,0.3.2,Y,2.844308614730835,Y,1.3392598628997803,N,Y
sqfentity_gen,1.3.5,N,0.8448374271392822,Y,2.903102397918701,N,N
sse,3.5.0,Y,2.8229820728302,Y,1.8958847522735596,N,Y
sse_client,0.0.3,Y,2.1582324504852295,Y,1.3077754974365234,N,Y
standard_library,0.0.0,Y,0.11342692375183105,Y,0.22581744194030762,N,Y
stream_data_reader,1.0.4,Y,0.11117696762084961,Y,0.13250160217285156,N,Y
sub4dart,0.0.5,Y,2.333885669708252,Y,1.2131664752960205,N,N
system_info,0.1.3,Y,0.7405626773834229,Y,0.43232059478759766,N,Y
threads_client,0.1.10,Y,3.8782553672790527,Y,2.235193967819214,N,Y
timezone,0.5.7,Y,0.43813657760620117,Y,0.37743234634399414,N,Y
tmdb_api,1.1.0,Y,1.969447374343872,Y,1.1611659526824951,N,Y
torrento,0.1.6,Y,2.1582412719726562,Y,1.2994439601898193,N,Y
translate,1.0.0,Y,0.11443305015563965,Y,0.21360540390014648,N,Y
transport,1.0.6,Y,2.055398464202881,Y,1.3111481666564941,N,Y
travis,0.0.1-dev,N,0.13181304931640625,Y,1.4126601219177246,N,N
tuneup,0.3.6+2,Y,2.1907570362091064,Y,1.4424195289611816,N,Y
unit,1.0.1,Y,0.11274003982543945,Y,0.20867180824279785,N,Y
unix_disk_space,0.1.0,Y,0.12155342102050781,Y,0.13406658172607422,N,Y
utf,0.9.0+5,Y,0.11934781074523926,Y,0.20337963104248047,N,Y
vb_noticeboard,1.0.0,Y,1.4535958766937256,Y,0.8217453956604004,N,Y
vector_math,2.0.8,Y,0.11467099189758301,Y,0.16834259033203125,N,Y
vy_language_tag,0.1.5,Y,0.5214576721191406,Y,0.21482634544372559,N,Y
wallet_core,0.1.2+7,Y,5.661295175552368,Y,3.24212908744812,N,N
webkit_inspection_protocol,0.5.0+1,Y,0.4469716548919678,Y,0.4068179130554199,N,Y
websafe_platform,1.0.2,Y,0.4479520320892334,Y,0.2812492847442627,N,Y
win32,1.3.1,Y,0.48128223419189453,Y,0.2711663246154785,N,N
woomera,5.1.0,Y,2.456362247467041,Y,1.300976276397705,N,Y
wordpress_api,0.1.4,Y,1.8431060314178467,Y,1.0484418869018555,N,Y
worker_manager,2.5.1,Y,0.596698522567749,Y,0.3631725311279297,N,Y
xplane_connect,1.0.1,Y,0.5109989643096924,Y,0.2491893768310547,N,Y
yaml,2.2.1,Y,1.279114007949829,Y,0.7285947799682617,N,Y
zone_local,0.1.2,Y,0.11470270156860352,Y,0.17577314376831055,N,Y
http_status_2,1.0.0,Y,0.11424779891967773,Y,0.12652945518493652,N,Y
i69n,1.1.0,Y,4.85004448890686,Y,3.0224621295928955,N,Y
iban,0.2.0,Y,0.48285818099975586,Y,0.516437292098999,N,Y
import_sorter,2.0.1,Y,2.018076181411743,Y,1.2232980728149414,N,N
interpolation,1.0.1,Y,0.11078596115112305,Y,0.21325302124023438,N,Y
interval_tree,0.2.1,Y,1.0371732711791992,Y,0.680983304977417,N,Y
ip,0.1.1,Y,1.34769868850708,Y,1.0329523086547852,N,Y
jwt_decode_token,1.0.0,Y,0.11037302017211914,Y,0.1897871494293213,N,Y
kokoroio,0.4.0,Y,5.402047157287598,Y,3.764738082885742,N,Y
kt_dart,0.7.0+1,Y,0.11387085914611816,Y,0.34907960891723633,N,Y
l,1.0.1,Y,0.4467136859893799,Y,0.26696062088012695,N,Y
linkify,2.1.0,Y,0.11396288871765137,Y,0.13626408576965332,N,Y
list_diff,1.3.0,Y,0.7454948425292969,Y,0.4510166645050049,N,Y
list_english_words,0.1.1+2,Y,0.11691665649414062,Y,0.17823576927185059,N,Y
list_french_words,0.1.0+1,Y,0.10942792892456055,Y,0.145646333694458,N,Y
list_german_words,0.1.0+1,Y,0.11535930633544922,Y,0.13886713981628418,N,Y
list_spanish_words,0.1.0,Y,0.11077475547790527,Y,0.13087916374206543,N,Y
lor_deck_codes_dart,1.0.1,Y,0.42943286895751953,Y,0.2388455867767334,N,Y
magpie_cli,0.1.4,Y,13.314603805541992,N,12.626567840576172,Y,N
map_enhancer,1.0.0,Y,0.10987353324890137,Y,0.5736188888549805,N,Y
meeus,0.1.1,Y,0.4990873336791992,Y,0.18180632591247559,N,Y
minimist,0.2.0,Y,0.1103358268737793,Y,0.13591313362121582,N,Y
minio,0.1.7,Y,2.901552200317383,Y,1.659761905670166,N,Y
mock_request,1.0.7,Y,0.45112085342407227,Y,0.22160816192626953,N,Y
model_generator,1.3.0,Y,1.5967442989349365,Y,0.8554227352142334,N,Y
dartwitter,0.0.5,Y,2.339827299118042,Y,1.298185110092163,N,Y
epic_failure,0.2.0,Y,0.7420027256011963,Y,0.6033084392547607,N,Y
http,0.9.2+3,Y,1.7199969291687012,Y,0.467512845993042,N,N
mqtt_client,7.1.0,Y,1.4429082870483398,Y,0.8917751312255859,N,Y
pip_services3_prometheus,1.0.0,Y,6.675815105438232,Y,3.5416359901428223,N,N
shade,0.1.0,Y,0.10471534729003906,Y,0.8910775184631348,N,Y
dartz,0.9.0,Y,0.11701226234436035,Y,0.13260746002197266,N,Y
dart_algorand,0.9.6,Y,3.905752420425415,Y,2.664851665496826,N,N
dart_eagle_core,0.0.1-dev.1,Y,0.11120319366455078,Y,0.36882781982421875,N,Y
dart_mc_ping,1.0.10,Y,1.5721604824066162,Y,1.0083990097045898,N,Y
dart_style,1.3.6,Y,4.009448766708374,Y,2.471299648284912,N,Y
data_channel,1.0.4,Y,0.4399850368499756,Y,1.2028381824493408,N,Y
date_range,1.0.5,Y,0.11602783203125,Y,0.15095829963684082,N,Y
date_time_format,0.1.1+1,Y,0.10950350761413574,Y,0.12393593788146973,N,Y
deact,0.4.0,Y,0.638458251953125,Y,0.37192487716674805,N,Y
dev_test,0.13.1+1,Y,0.11587405204772949,Y,5.646160364151001,N,N
dfunc_builder,0.0.4,Y,1.050203561782837,Y,6.282439231872559,N,N
dio_bruce,3.0.11,Y,8.964186429977417,Y,1.0962393283843994,N,N
discovery_api_client_generator,0.4.5,Y,4.346817493438721,Y,5.010087728500366,Y,N
distinct_value_connectable_stream,1.1.1,Y,0.6157023906707764,Y,0.5476336479187012,N,N
dns_client,0.1.0+1,Y,2.1705636978149414,Y,1.0616588592529297,N,Y
dungeon_world_data,2.0.3,Y,1.8982470035552979,Y,1.1426153182983398,N,Y
eb,0.0.1-dev,Y,0.4476125240325928,Y,0.3003654479980469,N,Y
emitter,1.2.0,Y,0.11277937889099121,Y,0.13674473762512207,N,Y
emoji_lumberdash,1.0.0,Y,0.7362143993377686,Y,0.5485570430755615,N,Y
enough_mail,0.0.13,Y,0.7590122222900391,Y,0.4571385383605957,N,Y
pip_services3_redis,1.0.0,Y,6.203634023666382,Y,1.4417099952697754,N,N
platform_info,1.1.1+3,Y,0.11642789840698242,Y,0.24214887619018555,N,Y
plugfox_transformers,1.1.1,Y,0.12052035331726074,Y,0.1387956142425537,N,Y
podcast_search,0.3.2,Y,2.822901725769043,Y,1.6862914562225342,N,Y
process_run,0.9.0,Y,1.885467290878296,Y,0.4150278568267822,N,N
props,1.0.4,Y,0.11884856224060059,Y,0.17601513862609863,N,Y
pubspec_lock,2.0.1,Y,2.1906535625457764,Y,0.9897396564483643,N,Y
pubspec_yaml,2.0.1,Y,1.981334924697876,Y,0.9837517738342285,N,Y
raw,0.2.0,Y,1.1658296585083008,Y,0.7585856914520264,N,Y
renovation_core,1.0.8,Y,3.155635356903076,Y,1.9088709354400635,N,Y
restified,0.0.21,N,0.6253025531768799,Y,1.1045663356781006,N,N
restio,0.7.0,Y,3.8086326122283936,Y,2.250960111618042,N,Y
robotize,0.0.1,Y,0.5740349292755127,Y,0.3514256477355957,N,N
rocketmq,0.0.1,Y,0.11538982391357422,Y,0.14966750144958496,N,Y
rsa_pkcs,1.1.1,Y,0.47681570053100586,Y,0.15720295906066895,N,Y
rx_redux,1.2.0,Y,0.44670820236206055,Y,0.24728083610534668,N,Y
sass,1.9.2,Y,3.728930950164795,Y,2.317859649658203,N,N
scaff,1.1.3,Y,1.747267484664917,Y,1.6753733158111572,N,Y
scrobblenaut,2.0.2,Y,2.434830665588379,Y,1.5386066436767578,N,Y
servicestack,1.0.12,Y,1.879960536956787,Y,1.0791006088256836,N,Y
